ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductName,standardcost,SubCategory,Category,CustomerName,Gender,Dates,Region,Country,SalesTerritoryGroup,SalesAmount,ProductionCost,Profit,ProfitMargin,Year,MonthName,Quarter,FinancialQuarter,YearMonth
385,2012-10-27,2012-11-08,2015-05-20,14412,1,SO50186,1,1000.44,"Road-550-W Yellow, 42",605.6492,"Road Bikes",Bikes,"Ms. Nicole J Blue",F,2012-10-27,Northwest,"United States","North America",1000.44,605.65,394.79,39.46,2012,October,Q4,FQ3,2012-Oct
381,2012-12-04,2012-12-16,2014-04-03,14477,4,SO50832,1,1000.44,"Road-550-W Yellow, 38",605.6492,"Road Bikes",Bikes,"Ms. Lauren D Lee",F,2012-12-04,Southwest,"United States","North America",1000.44,605.65,394.79,39.46,2012,December,Q4,FQ3,2012-Dec
352,2012-10-08,2012-10-20,2015-11-23,15183,9,SO50001,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Ms. Michele  Raji",F,2012-10-08,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,October,Q4,FQ3,2012-Oct
329,2012-12-16,2012-12-28,2013-11-27,15968,4,SO50968,1,782.99,"Road-650 Red, 48",486.7066,"Road Bikes",Bikes,"Mr. Edward  Gonzalez",M,2012-12-16,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,December,Q4,FQ3,2012-Dec
362,2012-11-20,2012-12-02,2014-09-02,27439,4,SO50565,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Mr. Chase A Ramirez",M,2012-11-20,Southwest,"United States","North America",2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
387,2012-11-26,2012-12-08,2014-07-05,14420,1,SO50633,1,1000.44,"Road-550-W Yellow, 44",605.6492,"Road Bikes",Bikes,"Ms. Chloe  Wright",F,2012-11-26,Northwest,"United States","North America",1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
331,2012-10-21,2012-11-02,2015-07-22,15778,1,SO50123,1,782.99,"Road-650 Red, 52",486.7066,"Road Bikes",Bikes,"Mr. José S Miller",M,2012-10-21,Northwest,"United States","North America",782.99,486.71,296.28,37.84,2012,October,Q4,FQ3,2012-Oct
331,2012-11-04,2012-11-16,2015-02-09,15897,4,SO50418,1,782.99,"Road-650 Red, 52",486.7066,"Road Bikes",Bikes,"Ms. Haley  Cooper",F,2012-11-04,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,November,Q4,FQ3,2012-Nov
321,2012-11-16,2012-11-28,2014-10-25,15914,1,SO50524,1,782.99,"Road-650 Red, 58",486.7066,"Road Bikes",Bikes,"Mr. Logan A Bryant",M,2012-11-16,Northwest,"United States","North America",782.99,486.71,296.28,37.84,2012,November,Q4,FQ3,2012-Nov
329,2012-10-28,2012-11-09,2015-05-07,15915,4,SO50331,1,782.99,"Road-650 Red, 48",486.7066,"Road Bikes",Bikes,"Mr. Alex  Cox",M,2012-10-28,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,October,Q4,FQ3,2012-Oct
335,2012-11-02,2012-11-14,2015-03-04,15918,1,SO50393,1,782.99,"Road-650 Black, 60",486.7066,"Road Bikes",Bikes,"Mr. Roberto  Ruiz",M,2012-11-02,Northwest,"United States","North America",782.99,486.71,296.28,37.84,2012,November,Q4,FQ3,2012-Nov
329,2012-11-20,2012-12-02,2014-09-10,15934,1,SO50573,1,782.99,"Road-650 Red, 48",486.7066,"Road Bikes",Bikes,"Ms. Nichole C Raji",F,2012-11-20,Northwest,"United States","North America",782.99,486.71,296.28,37.84,2012,November,Q4,FQ3,2012-Nov
356,2012-11-15,2012-11-27,2014-10-30,27418,4,SO50512,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Ms. Mya  Coleman",F,2012-11-15,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
352,2012-11-27,2012-12-09,2014-06-13,27427,4,SO50643,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Mr. Mason  Young",M,2012-11-27,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
381,2012-11-12,2012-11-24,2014-11-18,14452,1,SO50496,1,1000.44,"Road-550-W Yellow, 38",605.6492,"Road Bikes",Bikes,"Mr. Alex A Gonzalez",M,2012-11-12,Northwest,"United States","North America",1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
329,2012-11-20,2012-12-02,2014-09-09,15899,4,SO50572,1,782.99,"Road-650 Red, 48",486.7066,"Road Bikes",Bikes,"Mr. Ian A James",M,2012-11-20,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,November,Q4,FQ3,2012-Nov
389,2012-11-12,2012-11-24,2014-11-19,14419,1,SO50497,1,1000.44,"Road-550-W Yellow, 48",605.6492,"Road Bikes",Bikes,"Ms. Abigail J Ward",F,2012-11-12,Northwest,"United States","North America",1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
381,2012-11-05,2012-11-17,2015-01-27,14421,1,SO50428,1,1000.44,"Road-550-W Yellow, 38",605.6492,"Road Bikes",Bikes,"Ms. Hannah W Barnes",F,2012-11-05,Northwest,"United States","North America",1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
341,2012-09-08,2012-09-20,2016-08-17,15750,4,SO49657,1,782.99,"Road-650 Black, 48",486.7066,"Road Bikes",Bikes,"Ms. Kaitlin  Martinez",F,2012-09-08,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,September,Q3,FQ2,2012-Sep
341,2012-10-10,2012-10-22,2015-10-31,15780,4,SO50023,1,782.99,"Road-650 Black, 48",486.7066,"Road Bikes",Bikes,"Ms. Claudia E McDonald",F,2012-10-10,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,October,Q4,FQ3,2012-Oct
377,2012-09-17,2012-09-29,2016-05-17,13895,1,SO49739,1,2181.56,"Road-250 Black, 52",1320.6838,"Road Bikes",Bikes,"Ms. Isabella  Brooks",F,2012-09-17,Northwest,"United States","North America",2181.56,1320.68,860.88,39.46,2012,September,Q3,FQ2,2012-Sep
369,2012-10-11,2012-10-23,2015-10-15,13896,1,SO50032,1,2443.35,"Road-250 Red, 48",1518.7864,"Road Bikes",Bikes,"Ms. Hailey  Mitchell",F,2012-10-11,Northwest,"United States","North America",2443.35,1518.79,924.56,37.84,2012,October,Q4,FQ3,2012-Oct
370,2012-10-19,2012-10-31,2015-08-03,13898,1,SO50102,1,2443.35,"Road-250 Red, 52",1518.7864,"Road Bikes",Bikes,"Mr. Richard  Baker",M,2012-10-19,Northwest,"United States","North America",2443.35,1518.79,924.56,37.84,2012,October,Q4,FQ3,2012-Oct
354,2012-09-25,2012-10-07,2016-03-25,27093,4,SO49795,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Ms. Alexandra C Martin",F,2012-09-25,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,September,Q3,FQ2,2012-Sep
360,2012-09-22,2012-10-04,2016-04-19,27103,1,SO49768,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Ms. Chloe M Brooks",F,2012-09-22,Northwest,"United States","North America",2049.10,1105.81,943.29,46.03,2012,September,Q3,FQ2,2012-Sep
356,2012-09-15,2012-09-27,2016-06-10,27106,4,SO49724,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Ms. Jennifer  Allen",F,2012-09-15,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,September,Q3,FQ2,2012-Sep
352,2012-10-08,2012-10-20,2015-11-22,27116,1,SO50000,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Ms. Regina L Gonzalez",F,2012-10-08,Northwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,October,Q4,FQ3,2012-Oct
354,2012-11-04,2012-11-16,2015-02-04,27273,4,SO50413,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Mr. Marcus  Miller",M,2012-11-04,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
362,2012-11-22,2012-12-04,2014-08-16,27274,4,SO50588,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Mr. Marcus  Morris",M,2012-11-22,Southwest,"United States","North America",2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
358,2012-11-10,2012-11-22,2014-12-02,27288,4,SO50472,1,2049.10,"Mountain-200 Black, 38",1105.81,"Mountain Bikes",Bikes,"Ms. Destiny L Richardson",F,2012-11-10,Southwest,"United States","North America",2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
354,2012-11-24,2012-12-06,2014-07-23,27294,4,SO50606,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Ms. Ana  Bradley",F,2012-11-24,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
358,2012-11-17,2012-11-29,2014-10-10,27295,1,SO50529,1,2049.10,"Mountain-200 Black, 38",1105.81,"Mountain Bikes",Bikes,"Mr. Wyatt  Taylor",M,2012-11-17,Northwest,"United States","North America",2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
354,2012-11-25,2012-12-07,2014-07-13,27296,4,SO50617,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Mr. Rodrigo D Ready",M,2012-11-25,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
354,2012-12-10,2012-12-22,2014-01-18,27569,4,SO50896,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Ms. Jocelyn E Wood",F,2012-12-10,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,December,Q4,FQ3,2012-Dec
375,2012-12-05,2012-12-17,2014-03-19,13947,1,SO50845,1,2181.56,"Road-250 Black, 48",1320.6838,"Road Bikes",Bikes,"Ms. Megan W Hughes",F,2012-12-05,Northwest,"United States","North America",2181.56,1320.68,860.88,39.46,2012,December,Q4,FQ3,2012-Dec
321,2012-10-24,2012-11-05,2015-06-15,15873,4,SO50160,1,782.99,"Road-650 Red, 58",486.7066,"Road Bikes",Bikes,"Ms. Hailey W Richardson",F,2012-10-24,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,October,Q4,FQ3,2012-Oct
377,2012-10-23,2012-11-04,2015-06-21,13897,1,SO50146,1,2181.56,"Road-250 Black, 52",1320.6838,"Road Bikes",Bikes,"Mr. Carol K Washington",M,2012-10-23,Northwest,"United States","North America",2181.56,1320.68,860.88,39.46,2012,October,Q4,FQ3,2012-Oct
387,2012-09-27,2012-10-09,2016-03-06,14374,4,SO49816,1,1000.44,"Road-550-W Yellow, 44",605.6492,"Road Bikes",Bikes,"Mr. David  Yang",M,2012-09-27,Southwest,"United States","North America",1000.44,605.65,394.79,39.46,2012,September,Q3,FQ2,2012-Sep
360,2012-11-07,2012-11-19,2015-01-06,21618,6,SO50439,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Mr. Elijah  Carter",M,2012-11-07,Canada,Canada,"North America",2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
352,2012-10-21,2012-11-02,2015-07-23,27114,4,SO50124,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Mr. Alexander  Thompson",M,2012-10-21,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,October,Q4,FQ3,2012-Oct
356,2012-10-15,2012-10-27,2015-09-03,27117,1,SO50074,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Mr. Jermaine H Prasad",M,2012-10-15,Northwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,October,Q4,FQ3,2012-Oct
354,2012-11-22,2012-12-04,2014-08-18,27287,4,SO50590,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Mr. Samuel E Perez",M,2012-11-22,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
360,2012-11-19,2012-12-01,2014-09-24,15228,9,SO50559,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Mr. Jermaine E Raman",M,2012-11-19,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
358,2012-11-21,2012-12-03,2014-08-29,15585,9,SO50584,1,2049.10,"Mountain-200 Black, 38",1105.81,"Mountain Bikes",Bikes,"Mr. Roy H Garcia",M,2012-11-21,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
354,2012-10-30,2012-11-11,2015-04-12,15600,9,SO50356,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Mr. Josue R Dominguez",M,2012-10-30,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,October,Q4,FQ3,2012-Oct
383,2012-10-06,2012-10-18,2015-12-11,25115,9,SO49984,1,1000.44,"Road-550-W Yellow, 40",605.6492,"Road Bikes",Bikes,"Mr. Raymond  Rana",M,2012-10-06,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,October,Q4,FQ3,2012-Oct
362,2012-10-07,2012-10-19,2015-11-29,15120,9,SO49988,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Ms. Erika  Suarez",F,2012-10-07,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,October,Q4,FQ3,2012-Oct
360,2012-11-22,2012-12-04,2014-08-22,15601,9,SO50594,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Ms. Naomi C Moreno",F,2012-11-22,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
358,2012-10-29,2012-11-10,2015-04-19,21652,6,SO50337,1,2049.10,"Mountain-200 Black, 38",1105.81,"Mountain Bikes",Bikes,"Ms. Julia  Bell",F,2012-10-29,Canada,Canada,"North America",2049.10,1105.81,943.29,46.03,2012,October,Q4,FQ3,2012-Oct
373,2012-12-22,2013-01-03,2013-09-21,24587,9,SO51028,1,2181.56,"Road-250 Black, 44",1320.6838,"Road Bikes",Bikes,"Ms. Suzanne P Sun",F,2012-12-22,Australia,Australia,Pacific,2181.56,1320.68,860.88,39.46,2012,December,Q4,FQ3,2012-Dec
379,2012-12-10,2012-12-22,2014-01-26,24590,9,SO50904,1,2181.56,"Road-250 Black, 58",1320.6838,"Road Bikes",Bikes,"Ms. Diana L Alonso",F,2012-12-10,Australia,Australia,Pacific,2181.56,1320.68,860.88,39.46,2012,December,Q4,FQ3,2012-Dec
327,2012-09-30,2012-10-12,2016-02-05,27338,9,SO49923,1,782.99,"Road-650 Red, 44",486.7066,"Road Bikes",Bikes,"Ms. Virginia J Lopez",F,2012-09-30,Australia,Australia,Pacific,782.99,486.71,296.28,37.84,2012,September,Q3,FQ2,2012-Sep
352,2012-12-05,2012-12-17,2014-03-11,27537,4,SO50837,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Ms. Amanda A Bryant",F,2012-12-05,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,December,Q4,FQ3,2012-Dec
356,2012-12-06,2012-12-18,2014-03-03,27542,1,SO50853,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Ms. Jessica M Rivera",F,2012-12-06,Northwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,December,Q4,FQ3,2012-Dec
362,2012-12-09,2012-12-21,2014-01-27,27543,4,SO50884,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Ms. Katherine P Griffin",F,2012-12-09,Southwest,"United States","North America",2049.10,1105.81,943.29,46.03,2012,December,Q4,FQ3,2012-Dec
362,2012-09-14,2012-09-26,2016-06-24,14676,9,SO49711,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Mr. Micah C Wang",M,2012-09-14,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,September,Q3,FQ2,2012-Sep
356,2012-10-24,2012-11-05,2015-06-12,15121,9,SO50157,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Mr. Brendan  Andersen",M,2012-10-24,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,October,Q4,FQ3,2012-Oct
362,2012-11-26,2012-12-08,2014-07-06,15218,9,SO50634,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Mr. Willie  Johnsen",M,2012-11-26,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
358,2012-11-07,2012-11-19,2015-01-15,15219,9,SO50448,1,2049.10,"Mountain-200 Black, 38",1105.81,"Mountain Bikes",Bikes,"Mr. Clayton A Chen",M,2012-11-07,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
362,2012-11-24,2012-12-06,2014-07-28,15220,9,SO50611,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Mr. Micah J Liu",M,2012-11-24,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
356,2012-11-09,2012-11-21,2014-12-18,15221,9,SO50467,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Mr. Troy P Arun",M,2012-11-09,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
358,2012-11-08,2012-11-20,2014-12-30,15227,9,SO50457,1,2049.10,"Mountain-200 Black, 38",1105.81,"Mountain Bikes",Bikes,"Mr. Harold  Malhotra",M,2012-11-08,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
362,2012-11-19,2012-12-01,2014-09-25,15716,9,SO50560,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Mr. Roy  Madan",M,2012-11-19,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
360,2012-12-14,2012-12-26,2013-12-13,16169,9,SO50944,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Mr. Dennis  Lin",M,2012-12-14,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,December,Q4,FQ3,2012-Dec
377,2012-11-16,2012-11-28,2014-10-28,24377,9,SO50527,1,2181.56,"Road-250 Black, 52",1320.6838,"Road Bikes",Bikes,"Mr. Richard W Wood",M,2012-11-16,Australia,Australia,Pacific,2181.56,1320.68,860.88,39.46,2012,November,Q4,FQ3,2012-Nov
371,2012-11-18,2012-11-30,2014-10-06,24381,9,SO50547,1,2181.56,"Road-250 Red, 58",1320.6838,"Road Bikes",Bikes,"Mr. Danny  Serrano",M,2012-11-18,Australia,Australia,Pacific,2181.56,1320.68,860.88,39.46,2012,November,Q4,FQ3,2012-Nov
369,2012-11-08,2012-11-20,2015-01-01,24458,9,SO50459,1,2443.35,"Road-250 Red, 48",1518.7864,"Road Bikes",Bikes,"Mr. Frederick S Rodriguez",M,2012-11-08,Australia,Australia,Pacific,2443.35,1518.79,924.56,37.84,2012,November,Q4,FQ3,2012-Nov
377,2012-12-22,2013-01-03,2013-09-22,24475,9,SO51029,1,2181.56,"Road-250 Black, 52",1320.6838,"Road Bikes",Bikes,"Mr. Gilbert  Zhou",M,2012-12-22,Australia,Australia,Pacific,2181.56,1320.68,860.88,39.46,2012,December,Q4,FQ3,2012-Dec
370,2012-12-10,2012-12-22,2014-01-25,24586,9,SO50903,1,2443.35,"Road-250 Red, 52",1518.7864,"Road Bikes",Bikes,"Mr. Jerry M Luo",M,2012-12-10,Australia,Australia,Pacific,2443.35,1518.79,924.56,37.84,2012,December,Q4,FQ3,2012-Dec
389,2012-11-27,2012-12-09,2014-06-24,25214,9,SO50654,1,1000.44,"Road-550-W Yellow, 48",605.6492,"Road Bikes",Bikes,"Mr. Roger  Chander",M,2012-11-27,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
381,2012-12-22,2013-01-03,2013-09-18,25226,9,SO51025,1,1000.44,"Road-550-W Yellow, 38",605.6492,"Road Bikes",Bikes,"Mr. Robert  Kumar",M,2012-12-22,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,December,Q4,FQ3,2012-Dec
389,2012-12-22,2013-01-03,2013-09-19,25228,9,SO51026,1,1000.44,"Road-550-W Yellow, 48",605.6492,"Road Bikes",Bikes,"Mr. Brad  Ashe",M,2012-12-22,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,December,Q4,FQ3,2012-Dec
335,2012-10-23,2012-11-04,2015-06-26,26967,9,SO50151,1,782.99,"Road-650 Black, 60",486.7066,"Road Bikes",Bikes,"Mr. Edwin  Li",M,2012-10-23,Australia,Australia,Pacific,782.99,486.71,296.28,37.84,2012,October,Q4,FQ3,2012-Oct
356,2012-10-09,2012-10-21,2015-11-10,15122,9,SO50008,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Ms. Abby T Raman",F,2012-10-09,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,October,Q4,FQ3,2012-Oct
352,2012-11-04,2012-11-16,2015-02-13,15223,9,SO50422,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Ms. Ebony F Martin",F,2012-11-04,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
352,2012-11-11,2012-11-23,2014-11-29,15226,9,SO50490,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Ms. Lori M Moreno",F,2012-11-11,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,November,Q4,FQ3,2012-Nov
362,2012-11-11,2012-11-23,2014-11-28,15717,9,SO50489,1,2049.10,"Mountain-200 Black, 46",1105.81,"Mountain Bikes",Bikes,"Ms. Alexia M Henderson",F,2012-11-11,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
360,2012-12-17,2012-12-29,2013-11-11,15793,9,SO50976,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Ms. Renee  Navarro",F,2012-12-17,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,December,Q4,FQ3,2012-Dec
360,2012-11-28,2012-12-10,2014-06-04,16176,9,SO50768,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Ms. Michele A Torres",F,2012-11-28,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,November,Q4,FQ3,2012-Nov
369,2012-11-27,2012-12-09,2014-06-27,24378,9,SO50657,1,2443.35,"Road-250 Red, 48",1518.7864,"Road Bikes",Bikes,"Ms. Brandi  Jiménez",F,2012-11-27,Australia,Australia,Pacific,2443.35,1518.79,924.56,37.84,2012,November,Q4,FQ3,2012-Nov
370,2012-11-28,2012-12-10,2014-06-07,24468,9,SO50771,1,2443.35,"Road-250 Red, 52",1518.7864,"Road Bikes",Bikes,"Ms. Whitney F Patel",F,2012-11-28,Australia,Australia,Pacific,2443.35,1518.79,924.56,37.84,2012,November,Q4,FQ3,2012-Nov
373,2012-12-04,2012-12-16,2014-04-06,24474,9,SO50835,1,2181.56,"Road-250 Black, 44",1320.6838,"Road Bikes",Bikes,"Ms. Rosa M Guo",F,2012-12-04,Australia,Australia,Pacific,2181.56,1320.68,860.88,39.46,2012,December,Q4,FQ3,2012-Dec
385,2012-11-06,2012-11-18,2015-01-21,25133,9,SO50436,1,1000.44,"Road-550-W Yellow, 42",605.6492,"Road Bikes",Bikes,"Ms. Kristine G Gutierrez",F,2012-11-06,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
383,2012-11-11,2012-11-23,2014-11-26,25213,9,SO50487,1,1000.44,"Road-550-W Yellow, 40",605.6492,"Road Bikes",Bikes,"Ms. Cheryl O Gutierrez",F,2012-11-11,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
387,2012-11-04,2012-11-16,2015-02-11,25215,9,SO50420,1,1000.44,"Road-550-W Yellow, 44",605.6492,"Road Bikes",Bikes,"Ms. Natalie  Gonzalez",F,2012-11-04,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,November,Q4,FQ3,2012-Nov
381,2012-12-07,2012-12-19,2014-02-26,25225,9,SO50869,1,1000.44,"Road-550-W Yellow, 38",605.6492,"Road Bikes",Bikes,"Ms. Alicia  Yuan",F,2012-12-07,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,December,Q4,FQ3,2012-Dec
381,2012-12-17,2012-12-29,2013-11-07,25229,9,SO50972,1,1000.44,"Road-550-W Yellow, 38",605.6492,"Road Bikes",Bikes,"Ms. Autumn L Zhou",F,2012-12-17,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,December,Q4,FQ3,2012-Dec
387,2012-12-20,2013-01-01,2013-10-10,25234,9,SO51007,1,1000.44,"Road-550-W Yellow, 44",605.6492,"Road Bikes",Bikes,"Ms. Monica J Patel",F,2012-12-20,Australia,Australia,Pacific,1000.44,605.65,394.79,39.46,2012,December,Q4,FQ3,2012-Dec
329,2012-09-10,2012-09-22,2016-07-28,26760,9,SO49679,1,782.99,"Road-650 Red, 48",486.7066,"Road Bikes",Bikes,"Ms. Katherine F Butler",F,2012-09-10,Australia,Australia,Pacific,782.99,486.71,296.28,37.84,2012,September,Q3,FQ2,2012-Sep
333,2012-10-30,2012-11-11,2015-04-14,27339,9,SO50358,1,782.99,"Road-650 Black, 58",486.7066,"Road Bikes",Bikes,"Ms. Ann  Sai",F,2012-10-30,Australia,Australia,Pacific,782.99,486.71,296.28,37.84,2012,October,Q4,FQ3,2012-Oct
354,2012-12-18,2012-12-30,2013-10-20,27540,4,SO50980,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Ms. Jacqueline L Butler",F,2012-12-18,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,December,Q4,FQ3,2012-Dec
356,2012-12-07,2012-12-19,2014-02-19,27541,4,SO50862,1,2071.42,"Mountain-200 Silver, 46",1117.8559,"Mountain Bikes",Bikes,"Ms. Samantha  Martin",F,2012-12-07,Southwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,December,Q4,FQ3,2012-Dec
