CustomerKey,GeographyKey,CustomerAlternateKey,Gender,Fullname,BirthDate,MaritalStatus,EmailAddress,YearlyIncome,EnglishEducation,EnglishOccupation,DateFirstPurchase
17072,6,AW00017072,F,Ms. Kaitlin M Kapoor,1969-11-07,M,kaitlin1@adventure-works.com,60000,Bachelors,Professional,2013-10-21
17075,2,AW00017075,F,Ms. Aimee  Guo,1970-01-10,M,aimee12@adventure-works.com,60000,Bachelors,Professional,2013-08-18
17227,35,AW00017227,F,Ms. Erika  Gutierrez,1980-08-14,M,erika8@adventure-works.com,60000,Bachelors,Professional,2013-04-29
17271,641,AW00017271,F,Ms. Sarah  Griffin,1974-10-20,M,sarah45@adventure-works.com,60000,Bachelors,Professional,2013-06-10
17279,4,AW00017279,F,Ms. Tanya  Alvarez,1974-01-30,M,tanya0@adventure-works.com,60000,Bachelors,Professional,2011-03-27
17280,14,AW00017280,F,Ms. Deanna P Mehta,1979-11-09,M,deanna17@adventure-works.com,60000,Bachelors,Professional,2011-03-10
17308,33,AW00017308,F,Ms. Deborah K Kumar,1973-08-11,M,deborah12@adventure-works.com,60000,Bachelors,Professional,2011-03-06
18230,298,AW00018230,F,Ms. Brianna W Perry,1970-08-08,M,brianna53@adventure-works.com,60000,Bachelors,Professional,2013-11-22
18234,638,AW00018234,F,Ms. Alexandria D Russell,1963-11-01,M,alexandria20@adventure-works.com,60000,Bachelors,Professional,2013-10-07
18263,2,AW00018263,F,Ms. Karla  Jai,1975-04-19,M,karla12@adventure-works.com,60000,Bachelors,Professional,2013-02-24
18265,12,AW00018265,F,Ms. Trisha  Cai,1975-01-18,M,trisha16@adventure-works.com,60000,Bachelors,Professional,2013-09-17
18720,31,AW00018720,F,Ms. Taylor M Miller,1969-06-26,M,taylor53@adventure-works.com,60000,Bachelors,Professional,2013-10-10
19411,66,AW00019411,F,Ms. Sarah  Alexander,1964-09-29,M,sarah43@adventure-works.com,60000,Bachelors,Professional,2013-11-23
19414,71,AW00019414,F,Ms. Alexis S Ashe,1974-10-20,M,alexis9@adventure-works.com,60000,Bachelors,Professional,2013-06-01
19540,623,AW00019540,F,Ms. Jade R Richardson,1965-04-01,M,jade7@adventure-works.com,60000,Bachelors,Professional,2013-11-01
19541,70,AW00019541,F,Ms. Alexandra  Cooper,1964-09-05,M,alexandra12@adventure-works.com,60000,Bachelors,Professional,2013-08-06
19547,329,AW00019547,F,Ms. Lauren A Patterson,1974-08-11,M,lauren58@adventure-works.com,60000,Bachelors,Professional,2013-03-19
19548,299,AW00019548,F,Ms. Kaitlyn R Howard,1964-04-16,M,kaitlyn58@adventure-works.com,60000,Bachelors,Professional,2013-03-12
19563,32,AW00019563,F,Ms. Robin  Moreno,1974-04-15,M,robin3@adventure-works.com,60000,Bachelors,Professional,2011-08-23
19565,33,AW00019565,F,Ms. Patricia J Saunders,1984-08-02,M,patricia14@adventure-works.com,60000,Bachelors,Professional,2011-08-03
19579,18,AW00019579,F,Ms. Dawn F Zheng,1971-02-24,M,dawn21@adventure-works.com,60000,Bachelors,Professional,2013-10-24
19598,18,AW00019598,F,Ms. Kaitlyn  Powell,1973-12-05,M,kaitlyn75@adventure-works.com,60000,Bachelors,Professional,2011-08-09
20206,52,AW00020206,F,Ms. Olivia V Murphy,1963-12-08,M,olivia31@adventure-works.com,60000,Bachelors,Professional,2012-01-05
20209,52,AW00020209,F,Ms. Andrea A Turner,1963-12-07,M,andrea30@adventure-works.com,60000,Bachelors,Professional,2012-01-18
21161,633,AW00021161,F,Ms. Megan  Johnson,1963-09-11,M,megan4@adventure-works.com,60000,Bachelors,Professional,2013-09-22
21182,29,AW00021182,F,Ms. Lori  Navarro,1971-05-13,M,lori12@adventure-works.com,60000,Bachelors,Professional,2013-12-05
21189,21,AW00021189,F,Ms. Desiree D Rubio,1969-05-22,M,desiree17@adventure-works.com,60000,Bachelors,Professional,2012-01-26
21192,11,AW00021192,F,Ms. Regina  Sai,1968-02-24,M,regina5@adventure-works.com,60000,Bachelors,Professional,2012-01-18
21194,17,AW00021194,F,Ms. Tara  Nara,1973-06-20,M,tara17@adventure-works.com,60000,Bachelors,Professional,2012-01-25
21198,33,AW00021198,F,Ms. Madison J Williams,1966-12-17,M,madison2@adventure-works.com,60000,Bachelors,Professional,2013-10-01
21933,358,AW00021933,F,Ms. Nicole I Martin,1965-04-01,M,nicole15@adventure-works.com,60000,Bachelors,Professional,2013-11-23
21934,325,AW00021934,F,Ms. Jennifer A Cox,1964-12-07,M,jennifer64@adventure-works.com,60000,Bachelors,Professional,2013-08-19
21935,644,AW00021935,F,Ms. Victoria  Simmons,1970-07-24,M,victoria62@adventure-works.com,60000,Bachelors,Professional,2014-01-02
21936,301,AW00021936,F,Ms. Emma H Reed,1970-12-11,M,emma28@adventure-works.com,60000,Bachelors,Professional,2013-09-01
21938,545,AW00021938,F,Ms. Savannah K Hall,1970-06-09,M,savannah45@adventure-works.com,60000,Bachelors,Professional,2013-08-13
21972,2,AW00021972,F,Ms. Mandy K She,1975-09-29,M,mandy24@adventure-works.com,60000,Bachelors,Professional,2013-05-28
21973,28,AW00021973,F,Ms. Janet R Vazquez,1969-08-14,M,janet20@adventure-works.com,60000,Bachelors,Professional,2013-11-26
21981,20,AW00021981,F,Ms. Isabella L Henderson,1972-04-07,M,isabella16@adventure-works.com,60000,Bachelors,Professional,2013-11-10
22890,359,AW00022890,F,Ms. Alexis H Hall,1970-09-21,M,alexis21@adventure-works.com,60000,Bachelors,Professional,2013-11-09
22891,329,AW00022891,F,Ms. Andrea M Gonzalez,1964-07-31,M,andrea33@adventure-works.com,60000,Bachelors,Professional,2013-05-12
22897,632,AW00022897,F,Ms. Arianna C Ramirez,1969-05-23,M,arianna28@adventure-works.com,60000,Bachelors,Professional,2013-05-08
22898,316,AW00022898,F,Ms. Melanie  Washington,1963-08-30,M,melanie0@adventure-works.com,60000,Bachelors,Professional,2013-05-02
22910,25,AW00022910,F,Ms. Latoya F Tang,1973-10-15,M,latoya3@adventure-works.com,60000,Bachelors,Professional,2012-06-28
22925,17,AW00022925,F,Ms. Karla E Shen,1975-05-14,M,karla2@adventure-works.com,60000,Bachelors,Professional,2013-09-03
22934,26,AW00022934,F,Ms. Tonya A Kumar,1968-05-15,M,tonya7@adventure-works.com,60000,Bachelors,Professional,2012-06-18
23402,641,AW00023402,F,Ms. Melissa F Cox,1964-11-23,M,melissa32@adventure-works.com,60000,Bachelors,Professional,2013-02-25
23416,36,AW00023416,F,Ms. Kristin  Shan,1979-04-21,M,kristin11@adventure-works.com,60000,Bachelors,Professional,2012-07-26
23418,15,AW00023418,F,Ms. Brittney  Wu,1978-02-10,M,brittney5@adventure-works.com,60000,Bachelors,Professional,2012-07-04
23521,35,AW00023521,F,Ms. Alexis  Gonzales,1968-10-25,M,alexis40@adventure-works.com,60000,Bachelors,Professional,2013-08-16
23522,18,AW00023522,F,Ms. Sydney  Green,1974-10-20,M,sydney55@adventure-works.com,60000,Bachelors,Professional,2013-04-11
24355,302,AW00024355,F,Ms. Jennifer F Johnson,1970-06-13,M,jennifer29@adventure-works.com,60000,Bachelors,Professional,2013-05-15
24375,11,AW00024375,F,Ms. Pamela I Schmidt,1976-09-29,M,pamela13@adventure-works.com,60000,Bachelors,Professional,2013-04-08
24884,12,AW00024884,F,Ms. Michele M Fernandez,1981-02-15,M,michele29@adventure-works.com,60000,Bachelors,Professional,2013-09-30
25102,299,AW00025102,F,Ms. Stephanie L Kelly,1965-02-14,M,stephanie26@adventure-works.com,60000,Bachelors,Professional,2013-02-19
25103,311,AW00025103,F,Ms. Shelby  Brooks,1964-08-16,M,shelby1@adventure-works.com,60000,Bachelors,Professional,2013-08-04
25112,4,AW00025112,F,Ms. Suzanne E Zhu,1974-04-17,M,suzanne15@adventure-works.com,60000,Bachelors,Professional,2012-10-04
25140,26,AW00025140,F,Ms. Toni K Lopez,1969-09-26,M,toni17@adventure-works.com,60000,Bachelors,Professional,2013-11-20
25210,20,AW00025210,F,Ms. Kathryn  Xu,1975-11-22,M,kathryn4@adventure-works.com,60000,Bachelors,Professional,2013-06-08
25211,8,AW00025211,F,Ms. Diane M Torres,1970-01-11,M,diane16@adventure-works.com,60000,Bachelors,Professional,2013-10-21
26023,23,AW00026023,F,Ms. Crystal L Huang,1974-05-09,M,crystal8@adventure-works.com,60000,Bachelors,Professional,2012-01-07
26030,19,AW00026030,F,Ms. Rebekah  Subram,1971-04-21,M,rebekah12@adventure-works.com,60000,Bachelors,Professional,2013-06-15
26034,25,AW00026034,F,Ms. Rosa  Gao,1975-06-24,M,rosa14@adventure-works.com,60000,Bachelors,Professional,2013-08-28
26129,2,AW00026129,F,Ms. Jodi  Anand,1969-10-02,M,jodi22@adventure-works.com,60000,Bachelors,Professional,2013-12-16
26745,30,AW00026745,F,Ms. Valerie J Huang,1968-05-19,M,valerie7@adventure-works.com,60000,Bachelors,Professional,2012-08-22
27150,17,AW00027150,F,Ms. Lacey J Anand,1969-11-23,M,lacey11@adventure-works.com,60000,Bachelors,Professional,2013-05-14
27562,68,AW00027562,F,Ms. Haley S Bailey,1970-06-19,M,haley7@adventure-works.com,60000,Bachelors,Professional,2014-01-24
27565,315,AW00027565,F,Ms. Kayla L Wood,1964-12-02,M,kayla26@adventure-works.com,60000,Bachelors,Professional,2013-02-27
27567,638,AW00027567,F,Ms. Miranda J Foster,1965-06-21,M,miranda16@adventure-works.com,60000,Bachelors,Professional,2013-11-10
27576,545,AW00027576,F,Ms. Caroline  Gonzales,1969-08-30,M,caroline18@adventure-works.com,60000,Bachelors,Professional,2012-12-11
27578,334,AW00027578,F,Ms. Courtney  Carter,1964-05-07,M,courtney8@adventure-works.com,60000,Bachelors,Professional,2011-01-14
27586,2,AW00027586,F,Ms. Jenny  She,1974-02-12,M,jenny25@adventure-works.com,60000,Bachelors,Professional,2013-11-16
27695,16,AW00027695,F,Ms. Leslie L Blanco,1973-08-11,M,leslie16@adventure-works.com,60000,Bachelors,Professional,2013-11-30
27698,26,AW00027698,F,Ms. Isabella  Bell,1966-07-14,M,isabella88@adventure-works.com,60000,Bachelors,Professional,2013-12-08
28200,369,AW00028200,F,Ms. Morgan W Henderson,1963-09-07,M,morgan74@adventure-works.com,60000,Bachelors,Professional,2011-04-06
28205,22,AW00028205,F,Ms. Carolyn  Mehta,1973-08-31,M,carolyn13@adventure-works.com,60000,Bachelors,Professional,2013-04-26
28209,39,AW00028209,F,Ms. Krista  Carlson,1974-05-08,M,krista17@adventure-works.com,60000,Bachelors,Professional,2013-04-17
28210,6,AW00028210,F,Ms. Meghan I Alan,1973-11-30,M,meghan4@adventure-works.com,60000,Bachelors,Professional,2013-04-15
28212,33,AW00028212,F,Ms. Melody E Hernandez,1979-04-02,M,melody4@adventure-works.com,60000,Bachelors,Professional,2013-04-19
28304,38,AW00028304,F,Ms. Colleen L Zeng,1969-08-15,M,colleen23@adventure-works.com,60000,Bachelors,Professional,2013-03-07
28306,36,AW00028306,F,Ms. Elizabeth K Powell,1974-05-28,M,elizabeth38@adventure-works.com,60000,Bachelors,Professional,2013-07-30
28307,26,AW00028307,F,Ms. Morgan  Gray,1968-08-22,M,morgan63@adventure-works.com,60000,Bachelors,Professional,2013-05-05
28316,35,AW00028316,F,Ms. Jaime  Martin,1967-12-09,M,jaime1@adventure-works.com,60000,Bachelors,Professional,2013-06-01
28318,25,AW00028318,F,Ms. Grace J Lee,1978-01-02,M,grace21@adventure-works.com,60000,Bachelors,Professional,2013-06-26
28534,36,AW00028534,F,Ms. Sabrina L Romero,1970-12-03,M,sabrina6@adventure-works.com,60000,Bachelors,Professional,2013-07-17
28536,32,AW00028536,F,Ms. Martha A Guo,1969-08-14,M,martha17@adventure-works.com,60000,Bachelors,Professional,2013-02-23
28718,6,AW00028718,F,Ms. Cassandra  Raman,1970-09-23,M,cassandra13@adventure-works.com,60000,Bachelors,Professional,2013-08-26
28721,25,AW00028721,F,Ms. Jaclyn  Lin,1975-08-31,M,jaclyn8@adventure-works.com,60000,Bachelors,Professional,2013-10-30
29142,302,AW00029142,F,Ms. Ashley C Smith,1973-05-20,M,ashley0@adventure-works.com,60000,Bachelors,Professional,2011-07-06
29164,546,AW00029164,F,Ms. Jennifer D James,1976-03-18,M,jennifer70@adventure-works.com,60000,Bachelors,Professional,2013-06-09
29287,28,AW00029287,F,Ms. Suzanne  Lin,1969-08-24,M,suzanne9@adventure-works.com,60000,Bachelors,Professional,2013-01-31
29291,25,AW00029291,F,Ms. Nancy C Subram,1969-04-21,M,nancy16@adventure-works.com,60000,Bachelors,Professional,2013-09-29
11001,37,AW00011001,M,Mr. Eugene L Huang,1976-05-10,S,eugene10@adventure-works.com,60000,Bachelors,Professional,2011-01-15
11472,24,AW00011472,M,Mr. Kenneth  Kumar,1968-09-30,S,kenneth7@adventure-works.com,60000,Bachelors,Professional,2011-07-26
11700,385,AW00011700,M,Mr. Xavier  Richardson,1969-05-24,S,xavier76@adventure-works.com,60000,Bachelors,Professional,2013-02-02
11704,368,AW00011704,M,Mr. Evan G Hernandez,1973-11-29,S,evan45@adventure-works.com,60000,Bachelors,Professional,2013-07-07
11742,355,AW00011742,M,Mr. Edward  Lewis,1964-05-01,S,edward43@adventure-works.com,60000,Bachelors,Professional,2011-10-03
11746,642,AW00011746,M,Mr. Seth  Brooks,1964-05-30,S,seth74@adventure-works.com,60000,Bachelors,Professional,2013-01-28
11852,334,AW00011852,M,Mr. Kyle M Russell,1969-04-23,S,kyle15@adventure-works.com,60000,Bachelors,Professional,2013-07-10
11874,385,AW00011874,M,Mr. Adrian  Bell,1978-03-06,S,adrian15@adventure-works.com,60000,Bachelors,Professional,2013-07-19
11889,633,AW00011889,M,Mr. Blake  Patterson,1963-11-25,S,blake58@adventure-works.com,60000,Bachelors,Professional,2013-02-23
11897,38,AW00011897,M,Mr. Orlando I Ashe,1974-05-28,S,orlando5@adventure-works.com,60000,Bachelors,Professional,2011-08-30
12369,36,AW00012369,M,Mr. Terrence  Lal,1969-04-04,S,terrence8@adventure-works.com,60000,Bachelors,Professional,2013-09-25
12372,22,AW00012372,M,Mr. Darren  Prasad,1969-03-17,S,darren12@adventure-works.com,60000,Bachelors,Professional,2013-03-22
12666,25,AW00012666,M,Mr. Jessie D Zhu,1981-02-16,S,jessie18@adventure-works.com,60000,Bachelors,Professional,2013-11-03
13923,326,AW00013923,M,Mr. Steven H Howard,1973-09-22,S,steven21@adventure-works.com,60000,Bachelors,Professional,2013-04-10
13925,355,AW00013925,M,Mr. Wyatt A Barnes,1974-10-08,S,wyatt54@adventure-works.com,60000,Bachelors,Professional,2012-10-31
13926,607,AW00013926,M,Mr. Dalton E Hill,1969-01-20,S,dalton28@adventure-works.com,60000,Bachelors,Professional,2013-05-05
13927,298,AW00013927,M,Mr. Gabriel M Gonzales,1969-06-06,S,gabriel14@adventure-works.com,60000,Bachelors,Professional,2012-11-19
13967,40,AW00013967,M,Mr. Glenn A Zhang,1970-07-23,S,glenn1@adventure-works.com,60000,Bachelors,Professional,2012-07-07
13975,31,AW00013975,M,Mr. Johnny  Raje,1975-03-24,S,johnny15@adventure-works.com,60000,Bachelors,Professional,2012-08-23
14614,310,AW00014614,M,Mr. Dylan J Bryant,1979-02-07,S,dylan17@adventure-works.com,60000,Bachelors,Professional,2011-05-28
14617,614,AW00014617,M,Mr. Aaron  Flores,1968-08-02,S,aaron11@adventure-works.com,60000,Bachelors,Professional,2011-05-12
14685,24,AW00014685,M,Mr. Lawrence  Ortega,1969-03-16,S,lawrence21@adventure-works.com,60000,Bachelors,Professional,2013-08-01
15210,28,AW00015210,M,Mr. Kurt  Raje,1968-06-24,S,kurt14@adventure-works.com,60000,Bachelors,Professional,2012-10-02
15532,307,AW00015532,M,Mr. Marshall  Jai,1968-08-03,S,marshall32@adventure-works.com,60000,Bachelors,Professional,2012-08-27
15561,543,AW00015561,M,Mr. Angel B Young,1970-01-24,S,angel40@adventure-works.com,60000,Bachelors,Professional,2012-09-01
15571,65,AW00015571,M,Mr. Angel G Allen,1975-03-06,S,angel39@adventure-works.com,60000,Bachelors,Professional,2013-01-28
15599,26,AW00015599,M,Mr. Darryl R Ma,1970-11-18,S,darryl15@adventure-works.com,60000,Bachelors,Professional,2013-04-19
16149,52,AW00016149,M,Mr. Dalton A Perry,1963-08-29,S,dalton53@adventure-works.com,60000,Bachelors,Professional,2013-05-30
16163,34,AW00016163,M,Mr. Willie B Chande,1973-06-13,S,willie34@adventure-works.com,60000,Bachelors,Professional,2012-12-06
16175,15,AW00016175,M,Mr. Tony M Shan,1976-09-01,S,tony13@adventure-works.com,60000,Bachelors,Professional,2013-08-11
16185,16,AW00016185,M,Mr. Grant R Raji,1975-12-10,S,grant23@adventure-works.com,60000,Bachelors,Professional,2013-04-27
17033,307,AW00017033,M,Mr. Carson  Long,1970-08-18,S,carson8@adventure-works.com,60000,Bachelors,Professional,2013-04-13
17077,5,AW00017077,M,Mr. Ronald M Raman,1968-08-27,S,ronald14@adventure-works.com,60000,Bachelors,Professional,2013-03-02
17269,631,AW00017269,M,Mr. Kevin  Russell,1964-05-13,S,kevin22@adventure-works.com,60000,Bachelors,Professional,2013-06-02
17270,352,AW00017270,M,Mr. Jack  Parker,1963-09-30,S,jack34@adventure-works.com,60000,Bachelors,Professional,2013-06-24
17281,25,AW00017281,M,Mr. Francis E Vazquez,1973-09-04,S,francis12@adventure-works.com,60000,Bachelors,Professional,2013-09-02
17283,17,AW00017283,M,Mr. Henry E Madan,1973-12-22,S,henry8@adventure-works.com,60000,Bachelors,Professional,2013-07-15
17284,2,AW00017284,M,Mr. Gerald K Martin,1974-01-02,S,gerald8@adventure-works.com,60000,Bachelors,Professional,2013-02-05
17301,12,AW00017301,M,Mr. Nicolas N Raji,1969-09-30,S,nicolas19@adventure-works.com,60000,Bachelors,Professional,2013-09-24
17306,39,AW00017306,M,Mr. Edgar E Prasad,1968-07-12,S,edgar10@adventure-works.com,60000,Bachelors,Professional,2013-03-20
18264,3,AW00018264,M,Mr. Jeffery  Ma,1969-12-03,S,jeffery15@adventure-works.com,60000,Bachelors,Professional,2013-09-21
18700,37,AW00018700,M,Mr. Ernest C Zhao,1974-04-05,S,ernest10@adventure-works.com,60000,Bachelors,Professional,2011-06-08
18701,39,AW00018701,M,Mr. Kenneth J Lal,1974-01-30,S,kenneth8@adventure-works.com,60000,Bachelors,Professional,2011-06-18
18703,24,AW00018703,M,Mr. Vincent A Huang,1978-09-06,S,vincent6@adventure-works.com,60000,Bachelors,Professional,2011-06-10
18721,7,AW00018721,M,Mr. Andy  Gomez,1968-12-02,S,andy6@adventure-works.com,60000,Bachelors,Professional,2011-07-15
18722,17,AW00018722,M,Mr. Jonathon  Navarro,1974-07-15,S,jonathon7@adventure-works.com,60000,Bachelors,Professional,2011-07-08
19413,612,AW00019413,M,Mr. Xavier M Kelly,1964-03-04,S,xavier68@adventure-works.com,60000,Bachelors,Professional,2013-01-28
19545,343,AW00019545,M,Mr. Garrett R Watson,1980-10-14,S,garrett4@adventure-works.com,60000,Bachelors,Professional,2013-03-09
19546,68,AW00019546,M,Mr. Angel D Campbell,1963-12-07,S,angel29@adventure-works.com,60000,Bachelors,Professional,2013-06-14
20205,536,AW00020205,M,Mr. Bryce  Cox,1963-08-08,S,bryce9@adventure-works.com,60000,Bachelors,Professional,2013-06-12
20234,12,AW00020234,M,Mr. Gerald  Mehta,1970-04-19,S,gerald1@adventure-works.com,60000,Bachelors,Professional,2013-02-23
20235,2,AW00020235,M,Mr. Kenneth  Deng,1969-11-20,S,kenneth2@adventure-works.com,60000,Bachelors,Professional,2013-12-13
20236,33,AW00020236,M,Mr. Cesar R Chandra,1968-09-10,S,cesar2@adventure-works.com,60000,Bachelors,Professional,2011-10-27
20604,31,AW00020604,M,Mr. Harold J Martinez,1979-10-11,S,harold15@adventure-works.com,60000,Bachelors,Professional,2013-08-31
21158,634,AW00021158,M,Mr. Trevor J Patterson,1965-01-15,S,trevor10@adventure-works.com,60000,Bachelors,Professional,2013-03-04
21551,39,AW00021551,M,Mr. Elijah D Butler,1981-02-16,S,elijah18@adventure-works.com,60000,Bachelors,Professional,2013-08-02
21871,33,AW00021871,M,Mr. Devin  Adams,1982-05-05,S,devin29@adventure-works.com,60000,Bachelors,Professional,2013-12-04
22900,553,AW00022900,M,Mr. Hunter G Li,1964-06-04,S,hunter21@adventure-works.com,60000,Bachelors,Professional,2013-05-16
22909,25,AW00022909,M,Mr. Tommy  Goel,1974-05-25,S,tommy16@adventure-works.com,60000,Bachelors,Professional,2012-06-05
22926,25,AW00022926,M,Mr. Keith N Yuan,1968-08-07,S,keith9@adventure-works.com,60000,Bachelors,Professional,2012-06-21
22927,7,AW00022927,M,Mr. Jon  Guo,1968-08-02,S,jon38@adventure-works.com,60000,Bachelors,Professional,2012-05-30
22937,26,AW00022937,M,Mr. Jose A Baker,1972-06-10,S,jose52@adventure-works.com,60000,Bachelors,Professional,2012-06-28
23403,611,AW00023403,M,Mr. Justin  Powell,1963-08-07,S,justin5@adventure-works.com,60000,Bachelors,Professional,2013-09-21
23411,11,AW00023411,M,Mr. Cesar  Prasad,1979-02-20,S,cesar8@adventure-works.com,60000,Bachelors,Professional,2012-07-01
23412,23,AW00023412,M,Mr. Dalton M Coleman,1974-05-13,S,dalton51@adventure-works.com,60000,Bachelors,Professional,2012-07-14
23414,28,AW00023414,M,Mr. Damien L Lin,1973-11-23,S,damien5@adventure-works.com,60000,Bachelors,Professional,2012-07-03
23417,2,AW00023417,M,Mr. Emmanuel  Sai,1974-01-20,S,emmanuel5@adventure-works.com,60000,Bachelors,Professional,2012-07-20
23523,29,AW00023523,M,Mr. Steve V Liu,1969-02-15,S,steve8@adventure-works.com,60000,Bachelors,Professional,2012-08-16
23524,40,AW00023524,M,Mr. Ronnie  Yang,1968-01-08,S,ronnie4@adventure-works.com,60000,Bachelors,Professional,2012-08-06
